-8,9	0,43360109
-8,89	0,438493602
-8,88	0,443210724
-8,87	0,447750566
-8,86	0,452111315
-8,85	0,456291225
-8,84	0,460288624
-8,83	0,464101915
-8,82	0,46772957
-8,81	0,471170141
-8,8	0,474422249
-8,79	0,477484595
-8,78	0,480355953
-8,77	0,483035175
-8,76	0,48552119
-8,75	0,487813003
-8,74	0,489909697
-8,73	0,491810433
-8,72	0,493514452
-8,71	0,495021072
-8,7	0,49632969
-8,69	0,497439783
-8,68	0,498350906
-8,67	0,499062696
-8,66	0,499574868
-8,65	0,499887216
-8,64	0,499999615
-8,63	0,499912022
-8,62	0,49962447
-8,61	0,499137076
-8,6	0,498450033
-8,59	0,497563617
-8,58	0,496478182
-8,57	0,495194162
-8,56	0,493712071
-8,55	0,492032503
-8,54	0,490156127
-8,53	0,488083696
-8,52	0,485816038
-8,51	0,483354059
-8,5	0,480698746
-8,49	0,477851159
-8,48	0,474812439
-8,47	0,4715838
-8,46	0,468166533
-8,45	0,464562006
-8,44	0,460771661
-8,43	0,456797013
-8,42	0,452639652
-8,41	0,448301242
-8,4	0,443783517
-8,39	0,439088284
-8,38	0,434217422
-8,37	0,429172879
-8,36	0,423956673
-8,35	0,418570889
-8,34	0,413017683
-8,33	0,407299275
-8,32	0,401417953
-8,31	0,395376068
-8,3	0,389176039
-8,29	0,382820345
-8,28	0,376311527
-8,27	0,36965219
-8,26	0,362844997
-8,25	0,355892671
-8,24	0,348797993
-8,23	0,3415638
-8,22	0,334192986
-8,21	0,326688499
-8,2	0,319053341
-8,19	0,311290566
-8,18	0,303403279
-8,17	0,295394635
-8,16	0,287267837
-8,15	0,279026136
-8,14	0,270672827
-8,13	0,262211254
-8,12	0,253644799
-8,11	0,24497689
-8,1	0,236210993
-8,09	0,227350615
-8,08	0,2183993
-8,07	0,209360628
-8,06	0,200238215
-8,05	0,191035709
-8,04	0,181756791
-8,03	0,172405173
-8,02	0,162984595
-8,01	0,153498825
-8	0,143951658
-7,99	0,134346913
-7,98	0,12468843
-7,97	0,114980073
-7,96	0,105225727
-7,95	0,095429291
-7,94	0,085594684
-7,93	0,075725841
-7,92	0,065826709
-7,91	0,055901247
-7,9	0,045953425
-7,89	0,035987222
-7,88	0,026006625
-7,87	0,016015626
-7,86	0,006018221
-7,85	-0,003981592
-7,84	-0,013979812
-7,83	-0,02397244
-7,82	-0,03395548
-7,81	-0,043924938
-7,8	-0,053876826
-7,79	-0,063807165
-7,78	-0,073711981
-7,77	-0,083587314
-7,76	-0,093429213
-7,75	-0,103233741
-7,74	-0,112996977
-7,73	-0,122715016
-7,72	-0,132383971
-7,71	-0,141999974
-7,7	-0,151559178
-7,69	-0,161057761
-7,68	-0,170491924
-7,67	-0,179857891
-7,66	-0,189151918
-7,65	-0,198370287
-7,64	-0,20750931
-7,63	-0,216565332
-7,62	-0,225534731
-7,61	-0,234413919
-7,6	-0,243199344
-7,59	-0,251887494
-7,58	-0,260474891
-7,57	-0,268958102
-7,56	-0,277333733
-7,55	-0,285598435
-7,54	-0,293748901
-7,53	-0,301781871
-7,52	-0,309694133
-7,51	-0,317482521
-7,5	-0,32514392
-7,49	-0,332675266
-7,48	-0,340073547
-7,47	-0,347335802
-7,46	-0,354459128
-7,45	-0,361440675
-7,44	-0,36827765
-7,43	-0,374967319
-7,42	-0,381507007
-7,41	-0,387894097
-7,4	-0,394126034
-7,39	-0,400200326
-7,38	-0,406114543
-7,37	-0,41186632
-7,36	-0,417453356
-7,35	-0,422873416
-7,34	-0,428124332
-7,33	-0,433204004
-7,32	-0,438110401
-7,31	-0,442841559
-7,3	-0,447395586
-7,29	-0,451770661
-7,28	-0,455965034
-7,27	-0,459977027
-7,26	-0,463805035
-7,25	-0,467447528
-7,24	-0,470903047
-7,23	-0,474170212
-7,22	-0,477247715
-7,21	-0,480134325
-7,2	-0,482828888
-7,19	-0,485330326
-7,18	-0,487637638
-7,17	-0,489749902
-7,16	-0,491666272
-7,15	-0,493385982
-7,14	-0,494908345
-7,13	-0,49623275
-7,12	-0,497358669
-7,11	-0,498285652
-7,1	-0,499013326
-7,09	-0,499541402
-7,08	-0,499869669
-7,07	-0,499997993
-7,06	-0,499926326
-7,05	-0,499654694
-7,04	-0,499183208
-7,03	-0,498512054
-7,02	-0,497641503
-7,01	-0,496571901
-7	-0,495303678
-6,99	-0,493837339
-6,98	-0,492173473
-6,97	-0,490312743
-6,96	-0,488255895
-6,95	-0,486003751
-6,94	-0,483557212
-6,93	-0,480917256
-6,92	-0,47808494
-6,91	-0,475061397
-6,9	-0,471847835
-6,89	-0,46844554
-6,88	-0,464855873
-6,87	-0,461080271
-6,86	-0,457120242
-6,85	-0,452977371
-6,84	-0,448653315
-6,83	-0,444149805
-6,82	-0,43946864
-6,81	-0,434611693
-6,8	-0,429580907
-6,79	-0,424378295
-6,78	-0,419005938
-6,77	-0,413465983
-6,76	-0,407760648
-6,75	-0,401892213
-6,74	-0,395863027
-6,73	-0,389675502
-6,72	-0,383332111
-6,71	-0,376835393
-6,7	-0,370187945
-6,69	-0,363392427
-6,68	-0,356451557
-6,67	-0,349368111
-6,66	-0,342144923
-6,65	-0,334784881
-6,64	-0,32729093
-6,63	-0,319666066
-6,62	-0,311913341
-6,61	-0,304035854
-6,6	-0,296036757
-6,59	-0,28791925
-6,58	-0,279686578
-6,57	-0,271342036
-6,56	-0,26288896
-6,55	-0,254330732
-6,54	-0,245670776
-6,53	-0,236912554
-6,52	-0,22805957
-6,51	-0,219115366
-6,5	-0,210083518
-6,49	-0,20096764
-6,48	-0,191771378
-6,47	-0,182498409
-6,46	-0,173152444
-6,45	-0,16373722
-6,44	-0,154256503
-6,43	-0,144714085
-6,42	-0,135113784
-6,41	-0,125459439
-6,4	-0,115754913
-6,39	-0,106004085
-6,38	-0,096210858
-6,37	-0,086379147
-6,36	-0,076512886
-6,35	-0,066616021
-6,34	-0,05669251
-6,33	-0,046746323
-6,32	-0,036781438
-6,31	-0,026801841
-6,3	-0,016811524
-6,29	-0,006814482
-6,28	0,003185286
-6,27	0,013183779
-6,26	0,023176999
-6,25	0,033160949
-6,24	0,043131634
-6,23	0,053085068
-6,22	0,063017268
-6,21	0,072924262
-6,2	0,082802088
-6,19	0,092646793
-6,18	0,102454442
-6,17	0,112221109
-6,16	0,12194289
-6,15	0,131615896
-6,14	0,141236256
-6,13	0,150800125
-6,12	0,160303675
-6,11	0,169743105
-6,1	0,179114641
-6,09	0,188414533
-6,08	0,197639062
-6,07	0,206784538
-6,06	0,215847303
-6,05	0,224823732
-6,04	0,233710235
-6,03	0,242503256
-6,02	0,251199279
-6,01	0,259794826
-6	0,268286459
-5,99	0,276670781
-5,98	0,284944437
-5,97	0,29310412
-5,96	0,301146566
-5,95	0,309068556
-5,94	0,316866923
-5,93	0,324538548
-5,92	0,332080362
-5,91	0,339489348
-5,9	0,346762542
-5,89	0,353897037
-5,88	0,360889977
-5,87	0,367738566
-5,86	0,374440064
-5,85	0,380991792
-5,84	0,387391128
-5,83	0,393635512
-5,82	0,399722448
-5,81	0,4056495
-5,8	0,411414297
-5,79	0,417014535
-5,78	0,422447972
-5,77	0,427712435
-5,76	0,43280582
-5,75	0,437726087
-5,74	0,44247127
-5,73	0,447039471
-5,72	0,451428862
-5,71	0,455637687
-5,7	0,459664263
-5,69	0,463506979
-5,68	0,467164299
-5,67	0,47063476
-5,66	0,473916973
-5,65	0,477009625
-5,64	0,47991148
-5,63	0,482621376
-5,62	0,485138231
-5,61	0,487461037
-5,6	0,489588865
-5,59	0,491520863
-5,58	0,49325626
-5,57	0,494794361
-5,56	0,496134551
-5,55	0,497276294
-5,54	0,498219133
-5,53	0,498962691
-5,52	0,49950667
-5,51	0,499850854
-5,5	0,499995103
-5,49	0,499939362
-5,48	0,499683651
-5,47	0,499228073
-5,46	0,498572811
-5,45	0,497718127
-5,44	0,496664361
-5,43	0,495411937
-5,42	0,493961355
-5,41	0,492313194
-5,4	0,490468115
-5,39	0,488426855
-5,38	0,486190231
-5,37	0,483759137
-5,36	0,481134546
-5,35	0,478317508
-5,34	0,475309149
-5,33	0,472110673
-5,32	0,468723359
-5,31	0,465148561
-5,3	0,461387711
-5,29	0,457442311
-5,28	0,453313941
-5,27	0,449004251
-5,26	0,444514966
-5,25	0,43984788
-5,24	0,435004861
-5,23	0,429987846
-5,22	0,424798842
-5,21	0,419439923
-5,2	0,413913235
-5,19	0,408220986
-5,18	0,402365455
-5,17	0,396348982
-5,16	0,390173976
-5,15	0,383842905
-5,14	0,377358302
-5,13	0,370722761
-5,12	0,363938935
-5,11	0,357009539
-5,1	0,349937344
-5,09	0,342725178
-5,08	0,335375927
-5,07	0,32789253
-5,06	0,320277981
-5,05	0,312535324
-5,04	0,304667658
-5,03	0,296678129
-5,02	0,288569932
-5,01	0,280346311
-5	0,272010555
-4,99	0,263565999
-4,98	0,25501602
-4,97	0,246364038
-4,96	0,237613514
-4,95	0,228767947
-4,94	0,219830876
-4,93	0,210805876
-4,92	0,201696556
-4,91	0,19250656
-4,9	0,183239565
-4,89	0,173899275
-4,88	0,164489429
-4,87	0,155013789
-4,86	0,145476145
-4,85	0,135880313
-4,84	0,126230131
-4,83	0,116529458
-4,82	0,106782175
-4,81	0,096992181
-4,8	0,087163391
-4,79	0,077299736
-4,78	0,067405163
-4,77	0,057483629
-4,76	0,047539102
-4,75	0,03757556
-4,74	0,027596989
-4,73	0,017607378
-4,72	0,007610726
-4,71	-0,002388971
-4,7	-0,012387713
-4,69	-0,022381499
-4,68	-0,032366333
-4,67	-0,042338222
-4,66	-0,052293175
-4,65	-0,062227212
-4,64	-0,072136359
-4,63	-0,082016652
-4,62	-0,091864139
-4,61	-0,101674882
-4,6	-0,111444957
-4,59	-0,121170455
-4,58	-0,130847487
-4,57	-0,140472181
-4,56	-0,150040688
-4,55	-0,159549181
-4,54	-0,168993857
-4,53	-0,178370937
-4,52	-0,187676671
-4,51	-0,196907337
-4,5	-0,206059243
-4,49	-0,215128727
-4,48	-0,224112163
-4,47	-0,233005958
-4,46	-0,241806553
-4,45	-0,250510428
-4,44	-0,259114103
-4,43	-0,267614136
-4,42	-0,276007126
-4,41	-0,284289717
-4,4	-0,292458596
-4,39	-0,300510496
-4,38	-0,308442196
-4,37	-0,316250522
-4,36	-0,323932353
-4,35	-0,331484615
-4,34	-0,338904288
-4,33	-0,346188403
-4,32	-0,353334048
-4,31	-0,360338364
-4,3	-0,367198549
-4,29	-0,37391186
-4,28	-0,380475611
-4,27	-0,386887176
-4,26	-0,393143993
-4,25	-0,399243556
-4,24	-0,405183428
-4,23	-0,410961232
-4,22	-0,416574656
-4,21	-0,422021457
-4,2	-0,427299454
-4,19	-0,432406537
-4,18	-0,437340664
-4,17	-0,44209986
-4,16	-0,446682222
-4,15	-0,451085917
-4,14	-0,455309184
-4,13	-0,459350333
-4,12	-0,463207748
-4,11	-0,466879886
-4,1	-0,470365278
-4,09	-0,473662531
-4,08	-0,476770325
-4,07	-0,479687417
-4,06	-0,48241264
-4,05	-0,484944905
-4,04	-0,487283199
-4,03	-0,489426585
-4,02	-0,491374208
-4,01	-0,493125287
-4	-0,494679123
-3,99	-0,496035094
-3,98	-0,497192658
-3,97	-0,49815135
-3,96	-0,49891079
-3,95	-0,499470671
-3,94	-0,499830771
-3,93	-0,499990945
-3,92	-0,499951129
-3,91	-0,49971134
-3,9	-0,499271673
-3,89	-0,498632303
-3,88	-0,497793488
-3,87	-0,496755562
-3,86	-0,49551894
-3,85	-0,494084117
-3,84	-0,492451667
-3,83	-0,490622243
-3,82	-0,488596577
-3,81	-0,486375478
-3,8	-0,483959836
-3,79	-0,481350616
-3,78	-0,478548863
-3,77	-0,475555696
-3,76	-0,472372314
-3,75	-0,468999988
-3,74	-0,465440069
-3,73	-0,461693981
-3,72	-0,45776322
-3,71	-0,453649361
-3,7	-0,449354048
-3,69	-0,444878999
-3,68	-0,440226005
-3,67	-0,435396926
-3,66	-0,430393694
-3,65	-0,42521831
-3,64	-0,419872845
-3,63	-0,414359436
-3,62	-0,408680289
-3,61	-0,402837675
-3,6	-0,396833932
-3,59	-0,39067146
-3,58	-0,384352725
-3,57	-0,377880254
-3,56	-0,371256636
-3,55	-0,36448452
-3,54	-0,357566615
-3,53	-0,350505689
-3,52	-0,343304564
-3,51	-0,335966123
-3,5	-0,328493299
-3,49	-0,320889083
-3,48	-0,313156515
-3,47	-0,305298689
-3,46	-0,297318747
-3,45	-0,289219882
-3,44	-0,281005333
-3,43	-0,272678385
-3,42	-0,26424237
-3,41	-0,255700661
-3,4	-0,247056676
-3,39	-0,238313871
-3,38	-0,229475743
-3,37	-0,220545829
-3,36	-0,211527699
-3,35	-0,20242496
-3,34	-0,193241255
-3,33	-0,183980255
-3,32	-0,174645666
-3,31	-0,165241221
-3,3	-0,155770682
-3,29	-0,146237836
-3,28	-0,136646497
-3,27	-0,127000502
-3,26	-0,117303708
-3,25	-0,107559994
-3,24	-0,097773258
-3,23	-0,087947413
-3,22	-0,078086391
-3,21	-0,068194135
-3,2	-0,058274602
-3,19	-0,048331761
-3,18	-0,038369587
-3,17	-0,028392066
-3,16	-0,018403189
-3,15	-0,00840695
-3,14	0,001592651
-3,13	0,011591615
-3,12	0,021585943
-3,11	0,031571636
-3,1	0,041544701
-3,09	0,051501149
-3,08	0,061436998
-3,07	0,071348272
-3,06	0,081231008
-3,05	0,091081252
-3,04	0,100895065
-3,03	0,110668522
-3,02	0,120397713
-3,01	0,130078746
-3	0,139707749
-2,99	0,149280871
-2,98	0,158794283
-2,97	0,168244179
-2,96	0,17762678
-2,95	0,186938332
-2,94	0,196175112
-2,93	0,205333424
-2,92	0,214409606
-2,91	0,223400026
-2,9	0,23230109
-2,89	0,241109236
-2,88	0,249820942
-2,87	0,258432722
-2,86	0,266941133
-2,85	0,275342771
-2,84	0,283634276
-2,83	0,291812331
-2,82	0,299873664
-2,81	0,307815053
-2,8	0,315633319
-2,79	0,323325336
-2,78	0,330888027
-2,77	0,338318368
-2,76	0,345613386
-2,75	0,352770163
-2,74	0,359785836
-2,73	0,3666576
-2,72	0,373382706
-2,71	0,379958464
-2,7	0,386382244
-2,69	0,392651476
-2,68	0,398763652
-2,67	0,404716328
-2,66	0,410507123
-2,65	0,416133721
-2,64	0,421593871
-2,63	0,426885389
-2,62	0,432006158
-2,61	0,436954131
-2,6	0,441727328
-2,59	0,44632384
-2,58	0,450741828
-2,57	0,454979526
-2,56	0,459035237
-2,55	0,462907341
-2,54	0,466594288
-2,53	0,470094604
-2,52	0,473406888
-2,51	0,476529815
-2,5	0,479462137
-2,49	0,482202681
-2,48	0,48475035
-2,47	0,487104125
-2,46	0,489263065
-2,45	0,491226306
-2,44	0,492993064
-2,43	0,49456263
-2,42	0,495934379
-2,41	0,49710776
-2,4	0,498082304
-2,39	0,498857623
-2,38	0,499433405
-2,37	0,49980942
-2,36	0,499985518
-2,35	0,499961629
-2,34	0,499737761
-2,33	0,499314006
-2,32	0,498690531
-2,31	0,497867587
-2,3	0,496845502
-2,29	0,495624686
-2,28	0,494205626
-2,27	0,492588891
-2,26	0,490775127
-2,25	0,488765059
-2,24	0,486559492
-2,23	0,484159307
-2,22	0,481565465
-2,21	0,478779004
-2,2	0,475801037
-2,19	0,472632756
-2,18	0,469275428
-2,17	0,465730397
-2,16	0,461999079
-2,15	0,458082968
-2,14	0,45398363
-2,13	0,449702705
-2,12	0,445241904
-2,11	0,440603013
-2,1	0,435787886
-2,09	0,43079845
-2,08	0,4256367
-2,07	0,420304702
-2,06	0,414804587
-2,05	0,409138556
-2,04	0,403308874
-2,03	0,397317875
-2,02	0,391167954
-2,01	0,38486157
-2	0,378401248
-1,99	0,371789569
-1,98	0,36502918
-1,97	0,358122785
-1,96	0,351073144
-1,95	0,34388308
-1,94	0,336555466
-1,93	0,329093235
-1,92	0,321499371
-1,91	0,313776912
-1,9	0,305928945
-1,89	0,297958612
-1,88	0,289869099
-1,87	0,281663642
-1,86	0,273345524
-1,85	0,26491807
-1,84	0,256384654
-1,83	0,247748686
-1,82	0,239013623
-1,81	0,230182957
-1,8	0,221260222
-1,79	0,212248985
-1,78	0,203152851
-1,77	0,193975459
-1,76	0,184720479
-1,75	0,175391614
-1,74	0,165992594
-1,73	0,15652718
-1,72	0,146999156
-1,71	0,137412335
-1,7	0,127770551
-1,69	0,11807766
-1,68	0,10833754
-1,67	0,098554086
-1,66	0,088731212
-1,65	0,078872847
-1,64	0,068982934
-1,63	0,059065428
-1,62	0,049124297
-1,61	0,039163517
-1,6	0,029187072
-1,59	0,019198952
-1,58	0,009203153
-1,57	-0,000796326
-1,56	-0,010795488
-1,55	-0,020790331
-1,54	-0,030776859
-1,53	-0,040751076
-1,52	-0,050708993
-1,51	-0,060646628
-1,5	-0,070560004
-1,49	-0,080445157
-1,48	-0,090298134
-1,47	-0,100114992
-1,46	-0,109891806
-1,45	-0,119624665
-1,44	-0,129309675
-1,43	-0,138942963
-1,42	-0,148520676
-1,41	-0,158038982
-1,4	-0,167494075
-1,39	-0,176882173
-1,38	-0,18619952
-1,37	-0,195442389
-1,36	-0,204607085
-1,35	-0,21368994
-1,34	-0,222687322
-1,33	-0,231595632
-1,32	-0,240411307
-1,31	-0,249130821
-1,3	-0,257750686
-1,29	-0,266267454
-1,28	-0,274677718
-1,27	-0,282978115
-1,26	-0,291165325
-1,25	-0,299236072
-1,24	-0,307187129
-1,23	-0,315015315
-1,22	-0,322717499
-1,21	-0,330290601
-1,2	-0,33773159
-1,19	-0,345037492
-1,18	-0,352205383
-1,17	-0,359232397
-1,16	-0,366115722
-1,15	-0,372852606
-1,14	-0,379440354
-1,13	-0,385876331
-1,12	-0,392157963
-1,11	-0,398282736
-1,1	-0,404248202
-1,09	-0,410051974
-1,08	-0,41569173
-1,07	-0,421165216
-1,06	-0,426470241
-1,05	-0,431604683
-1,04	-0,43656649
-1,03	-0,441353675
-1,02	-0,445964325
-1,01	-0,450396596
-1	-0,454648713
-0,99	-0,458718978
-0,98	-0,46260576
-0,97	-0,466307507
-0,96	-0,469822737
-0,95	-0,473150044
-0,94	-0,476288097
-0,93	-0,479235642
-0,92	-0,481991498
-0,91	-0,484554564
-0,9	-0,486923815
-0,89	-0,489098303
-0,88	-0,491077159
-0,87	-0,492859589
-0,86	-0,494444883
-0,85	-0,495832405
-0,84	-0,497021601
-0,83	-0,498011995
-0,82	-0,498803191
-0,81	-0,499394872
-0,8	-0,499786802
-0,79	-0,499978823
-0,78	-0,49997086
-0,77	-0,499762915
-0,76	-0,499355072
-0,75	-0,498747493
-0,74	-0,497940422
-0,73	-0,496934182
-0,72	-0,495729174
-0,71	-0,494325881
-0,7	-0,492724865
-0,69	-0,490926765
-0,68	-0,488932301
-0,67	-0,486742271
-0,66	-0,48435755
-0,65	-0,481779093
-0,64	-0,47900793
-0,63	-0,476045171
-0,62	-0,472892
-0,61	-0,469549678
-0,6	-0,466019543
-0,59	-0,462303006
-0,58	-0,458401554
-0,57	-0,454316748
-0,56	-0,450050221
-0,55	-0,44560368
-0,54	-0,440978903
-0,53	-0,436177741
-0,52	-0,431202114
-0,51	-0,426054011
-0,5	-0,420735492
-0,49	-0,415248685
-0,48	-0,409595784
-0,47	-0,40377905
-0,46	-0,39780081
-0,45	-0,391663455
-0,44	-0,385369439
-0,43	-0,378921281
-0,42	-0,37232156
-0,41	-0,365572915
-0,4	-0,358678045
-0,39	-0,35163971
-0,38	-0,344460723
-0,37	-0,337143956
-0,36	-0,329692336
-0,35	-0,322108844
-0,34	-0,314396512
-0,33	-0,306558426
-0,32	-0,298597721
-0,31	-0,29051758
-0,3	-0,282321237
-0,29	-0,274011968
-0,28	-0,265593099
-0,27	-0,257067996
-0,26	-0,248440069
-0,25	-0,239712769
-0,24	-0,230889588
-0,23	-0,221974053
-0,22	-0,212969733
-0,21	-0,203880227
-0,2	-0,194709171
-0,19	-0,185460235
-0,18	-0,176137117
-0,17	-0,166743546
-0,16	-0,15728328
-0,15	-0,147760103
-0,14	-0,138177824
-0,13	-0,128540276
-0,12	-0,118851313
-0,11	-0,109114812
-0,1	-0,099334665
-0,09	-0,089514787
-0,08	-0,079659103
-0,07	-0,069771557
-0,06	-0,059856104
-0,05	-0,049916708
-0,04	-0,039957347
-0,03	-0,029982003
-0,02	-0,019994667
-0,01	-0,009999333
-2,0961E-13	-2,0961E-13
0,01	0,009999333
0,02	0,019994667
0,03	0,029982003
0,04	0,039957347
0,05	0,049916708
0,06	0,059856104
0,07	0,069771557
0,08	0,079659103
0,09	0,089514787
0,1	0,099334665
0,11	0,109114812
0,12	0,118851313
0,13	0,128540276
0,14	0,138177824
0,15	0,147760103
0,16	0,15728328
0,17	0,166743546
0,18	0,176137117
0,19	0,185460235
0,2	0,194709171
0,21	0,203880227
0,22	0,212969733
0,23	0,221974053
0,24	0,230889588
0,25	0,239712769
0,26	0,248440069
0,27	0,257067996
0,28	0,265593099
0,29	0,274011968
0,3	0,282321237
0,31	0,29051758
0,32	0,298597721
0,33	0,306558426
0,34	0,314396512
0,35	0,322108844
0,36	0,329692336
0,37	0,337143956
0,38	0,344460723
0,39	0,35163971
0,4	0,358678045
0,41	0,365572915
0,42	0,37232156
0,43	0,378921281
0,44	0,385369439
0,45	0,391663455
0,46	0,39780081
0,47	0,40377905
0,48	0,409595784
0,49	0,415248685
0,5	0,420735492
0,51	0,426054011
0,52	0,431202114
0,53	0,436177741
0,54	0,440978903
0,55	0,44560368
0,56	0,450050221
0,57	0,454316748
0,58	0,458401554
0,59	0,462303006
0,6	0,466019543
0,61	0,469549678
0,62	0,472892
0,63	0,476045171
0,64	0,47900793
0,65	0,481779093
0,66	0,48435755
0,67	0,486742271
0,68	0,488932301
0,69	0,490926765
0,7	0,492724865
0,71	0,494325881
0,72	0,495729174
0,73	0,496934182
0,74	0,497940422
0,75	0,498747493
0,76	0,499355072
0,77	0,499762915
0,78	0,49997086
0,79	0,499978823
0,8	0,499786802
0,81	0,499394872
0,82	0,498803191
0,83	0,498011995
0,84	0,497021601
0,85	0,495832405
0,86	0,494444883
0,87	0,492859589
0,88	0,491077159
0,89	0,489098303
0,9	0,486923815
0,91	0,484554564
0,92	0,481991498
0,93	0,479235642
0,94	0,476288097
0,95	0,473150044
0,96	0,469822737
0,97	0,466307507
0,98	0,46260576
0,99	0,458718978
1	0,454648713
1,01	0,450396596
1,02	0,445964325
1,03	0,441353675
1,04	0,43656649
1,05	0,431604683
1,06	0,426470241
1,07	0,421165216
1,08	0,41569173
1,09	0,410051974
1,1	0,404248202
1,11	0,398282736
1,12	0,392157963
1,13	0,385876331
1,14	0,379440354
1,15	0,372852606
1,16	0,366115722
1,17	0,359232397
1,18	0,352205383
1,19	0,345037492
1,2	0,33773159
1,21	0,330290601
1,22	0,322717499
1,23	0,315015315
1,24	0,307187129
1,25	0,299236072
1,26	0,291165325
1,27	0,282978115
1,28	0,274677718
1,29	0,266267454
1,3	0,257750686
1,31	0,249130821
1,32	0,240411307
1,33	0,231595632
1,34	0,222687322
1,35	0,21368994
1,36	0,204607085
1,37	0,195442389
1,38	0,18619952
1,39	0,176882173
1,4	0,167494075
1,41	0,158038982
1,42	0,148520676
1,43	0,138942963
1,44	0,129309675
1,45	0,119624665
1,46	0,109891806
1,47	0,100114992
1,48	0,090298134
1,49	0,080445157
1,5	0,070560004
1,51	0,060646628
1,52	0,050708993
1,53	0,040751076
1,54	0,030776859
1,55	0,020790331
1,56	0,010795488
1,57	0,000796326
1,58	-0,009203153
1,59	-0,019198952
1,6	-0,029187072
1,61	-0,039163517
1,62	-0,049124297
1,63	-0,059065428
1,64	-0,068982934
1,65	-0,078872847
1,66	-0,088731212
1,67	-0,098554086
1,68	-0,10833754
1,69	-0,11807766
1,7	-0,127770551
1,71	-0,137412335
1,72	-0,146999156
1,73	-0,15652718
1,74	-0,165992594
1,75	-0,175391614
1,76	-0,184720479
1,77	-0,193975459
1,78	-0,203152851
1,79	-0,212248985
1,8	-0,221260222
1,81	-0,230182957
1,82	-0,239013623
1,83	-0,247748686
1,84	-0,256384654
1,85	-0,26491807
1,86	-0,273345524
1,87	-0,281663642
1,88	-0,289869099
1,89	-0,297958612
1,9	-0,305928945
1,91	-0,313776912
1,92	-0,321499371
1,93	-0,329093235
1,94	-0,336555466
1,95	-0,34388308
1,96	-0,351073144
1,97	-0,358122785
1,98	-0,36502918
1,99	-0,371789569
2	-0,378401248
2,01	-0,38486157
2,02	-0,391167954
2,03	-0,397317875
2,04	-0,403308874
2,05	-0,409138556
2,06	-0,414804587
2,07	-0,420304702
2,08	-0,4256367
2,09	-0,43079845
2,1	-0,435787886
2,11	-0,440603013
2,12	-0,445241904
2,13	-0,449702705
2,14	-0,45398363
2,15	-0,458082968
2,16	-0,461999079
2,17	-0,465730397
2,18	-0,469275428
2,19	-0,472632756
2,2	-0,475801037
2,21	-0,478779004
2,22	-0,481565465
2,23	-0,484159307
2,24	-0,486559492
2,25	-0,488765059
2,26	-0,490775127
2,27	-0,492588891
2,28	-0,494205626
2,29	-0,495624686
2,3	-0,496845502
2,31	-0,497867587
2,32	-0,498690531
2,33	-0,499314006
2,34	-0,499737761
2,35	-0,499961629
2,36	-0,499985518
2,37	-0,49980942
2,38	-0,499433405
2,39	-0,498857623
